order_id,customer_id,product_id,channel_id,order_date,quantity,unit_price,discount_pct,shipping_cost,order_status,total_amount
ORD-05417,CUST-1383,PROD-024,CHAN-2,2025-02-15,3,39.0,0.05,0.0,Completed,111.15
ORD-05418,CUST-0385,PROD-149,CHAN-1,2025-02-15,2,11.99,0.0,8.99,Completed,32.97
ORD-05419,CUST-0318,PROD-001,CHAN-5,2025-02-15,4,50.95,0.0,0.0,Completed,203.8
ORD-05420,CUST-0166,PROD-137,CHAN-1,2025-02-15,1,15.0,0.0,8.99,Completed,23.99
ORD-05421,CUST-0033,PROD-011,CHAN-2,2025-02-15,1,18.95,0.2,8.99,Completed,24.15
ORD-05422,CUST-0001,PROD-027,CHAN-1,2025-02-16,1,54.0,0.0,8.99,Returned,62.99
ORD-05423,CUST-0034,PROD-106,CHAN-1,2025-02-16,1,103.0,0.0,0.0,Completed,103.0
ORD-05424,CUST-0090,PROD-062,CHAN-1,2025-02-16,1,77.99,0.1,11.99,Completed,82.18
ORD-05425,CUST-0119,PROD-117,CHAN-1,2025-02-16,2,27.99,0.0,4.99,Completed,60.97
ORD-05426,CUST-0025,PROD-003,CHAN-1,2025-02-16,1,70.99,0.15,11.99,Completed,72.33
ORD-05427,CUST-0359,PROD-147,CHAN-1,2025-02-16,1,5.95,0.15,4.99,Completed,10.05
ORD-05428,CUST-0169,PROD-019,CHAN-1,2025-02-16,2,35.95,0.0,5.99,Completed,77.89
ORD-05429,CUST-0001,PROD-090,CHAN-1,2025-02-16,1,21.0,0.0,4.99,Completed,25.99
ORD-05430,CUST-0208,PROD-016,CHAN-1,2025-02-16,1,25.0,0.05,4.99,Completed,28.74
ORD-05431,CUST-0090,PROD-101,CHAN-1,2025-02-16,2,66.0,0.25,0.0,Completed,99.0
ORD-05432,CUST-0084,PROD-117,CHAN-1,2025-02-16,1,27.99,0.2,4.99,Returned,27.38
ORD-05433,CUST-1925,PROD-006,CHAN-2,2025-02-16,1,58.0,0.0,5.99,Completed,63.99
ORD-05434,CUST-0155,PROD-136,CHAN-3,2025-02-17,2,4.0,0.0,8.99,Completed,16.99
ORD-05435,CUST-1864,PROD-032,CHAN-1,2025-02-17,2,89.95,0.0,0.0,Completed,179.9
ORD-05436,CUST-0163,PROD-007,CHAN-2,2025-02-17,3,49.0,0.4,0.0,Completed,88.2
ORD-05437,CUST-0026,PROD-108,CHAN-1,2025-02-17,1,114.95,0.0,0.0,Completed,114.95
ORD-05438,CUST-1287,PROD-141,CHAN-1,2025-02-17,1,15.0,0.0,11.99,Returned,26.99
ORD-05439,CUST-0173,PROD-099,CHAN-1,2025-02-17,1,17.95,0.15,11.99,Completed,27.25
ORD-05440,CUST-0790,PROD-026,CHAN-1,2025-02-18,2,36.95,0.0,0.0,Cancelled,0.0
ORD-05441,CUST-1586,PROD-135,CHAN-1,2025-02-18,3,13.99,0.3,11.99,Completed,41.37
ORD-05442,CUST-0885,PROD-005,CHAN-2,2025-02-18,1,30.99,0.0,8.99,Completed,39.98
ORD-05443,CUST-0798,PROD-081,CHAN-2,2025-02-18,1,38.95,0.3,11.99,Completed,39.26
ORD-05444,CUST-0582,PROD-007,CHAN-4,2025-02-18,1,49.0,0.0,5.99,Completed,54.99
ORD-05445,CUST-0008,PROD-007,CHAN-2,2025-02-19,1,49.0,0.0,8.99,Completed,57.99
ORD-05446,CUST-0883,PROD-013,CHAN-2,2025-02-19,1,41.95,0.0,11.99,Completed,53.94
ORD-05447,CUST-0400,PROD-138,CHAN-2,2025-02-19,1,3.99,0.0,4.99,Completed,8.98
ORD-05448,CUST-1940,PROD-005,CHAN-2,2025-02-19,1,30.99,0.05,4.99,Completed,34.43
ORD-05449,CUST-0087,PROD-006,CHAN-1,2025-02-19,2,58.0,0.0,0.0,Completed,116.0
ORD-05450,CUST-1389,PROD-033,CHAN-1,2025-02-19,2,63.99,0.0,0.0,Completed,127.98
ORD-05451,CUST-0302,PROD-030,CHAN-1,2025-02-19,1,62.99,0.25,8.99,Completed,56.23
ORD-05452,CUST-0368,PROD-055,CHAN-2,2025-02-19,2,110.99,0.05,0.0,Completed,210.88
ORD-05453,CUST-0105,PROD-050,CHAN-1,2025-02-20,2,40.0,0.3,11.99,Completed,67.99
ORD-05454,CUST-0009,PROD-007,CHAN-3,2025-02-20,1,49.0,0.0,8.99,Completed,57.99
ORD-05455,CUST-0576,PROD-141,CHAN-2,2025-02-20,1,15.0,0.0,11.99,Completed,26.99
ORD-05456,CUST-0107,PROD-101,CHAN-1,2025-02-20,2,66.0,0.0,0.0,Completed,132.0
ORD-05457,CUST-1020,PROD-038,CHAN-2,2025-02-20,1,83.99,0.0,0.0,Completed,83.99
ORD-05458,CUST-0350,PROD-071,CHAN-1,2025-02-20,1,54.99,0.0,11.99,Completed,66.98
ORD-05459,CUST-0642,PROD-064,CHAN-2,2025-02-21,2,43.0,0.0,0.0,Completed,86.0
ORD-05460,CUST-0294,PROD-116,CHAN-2,2025-02-21,1,103.99,0.15,0.0,Completed,88.39
ORD-05461,CUST-0179,PROD-067,CHAN-3,2025-02-21,1,95.99,0.2,0.0,Completed,76.79
ORD-05462,CUST-0348,PROD-004,CHAN-1,2025-02-21,1,47.99,0.0,8.99,Completed,56.98
ORD-05463,CUST-0006,PROD-066,CHAN-4,2025-02-21,4,71.95,0.4,0.0,Completed,172.68
ORD-05464,CUST-0043,PROD-084,CHAN-4,2025-02-21,1,17.0,0.0,8.99,Completed,25.99
ORD-05465,CUST-0201,PROD-127,CHAN-1,2025-02-22,3,7.95,0.0,8.99,Completed,32.84
ORD-05466,CUST-0370,PROD-003,CHAN-1,2025-02-22,1,70.99,0.35,8.99,Completed,55.13
ORD-05467,CUST-0079,PROD-044,CHAN-2,2025-02-22,1,66.0,0.0,5.99,Completed,71.99
ORD-05468,CUST-0007,PROD-096,CHAN-2,2025-02-22,2,22.99,0.4,4.99,Completed,32.58
ORD-05469,CUST-1193,PROD-017,CHAN-1,2025-02-22,3,28.99,0.3,5.99,Completed,66.87
ORD-05470,CUST-0963,PROD-003,CHAN-2,2025-02-22,1,70.99,0.0,0.0,Cancelled,0.0
ORD-05471,CUST-0002,PROD-042,CHAN-1,2025-02-22,4,17.0,0.15,5.99,Completed,63.79
ORD-05472,CUST-1480,PROD-063,CHAN-1,2025-02-22,1,96.99,0.0,0.0,Completed,96.99
ORD-05473,CUST-0154,PROD-035,CHAN-1,2025-02-23,1,102.99,0.0,0.0,Completed,102.99
ORD-05474,CUST-0228,PROD-135,CHAN-4,2025-02-23,1,13.99,0.0,5.99,Completed,19.98
ORD-05475,CUST-0622,PROD-004,CHAN-1,2025-02-23,3,47.99,0.0,0.0,Completed,143.97
ORD-05476,CUST-0771,PROD-007,CHAN-2,2025-02-23,3,49.0,0.0,0.0,Completed,147.0
ORD-05477,CUST-0128,PROD-007,CHAN-4,2025-02-23,1,49.0,0.0,5.99,Completed,54.99
ORD-05478,CUST-0204,PROD-012,CHAN-3,2025-02-23,2,63.0,0.0,0.0,Completed,126.0
ORD-05479,CUST-0188,PROD-001,CHAN-1,2025-02-23,1,50.95,0.3,5.99,Completed,41.66
ORD-05480,CUST-0018,PROD-024,CHAN-1,2025-02-23,3,39.0,0.0,0.0,Completed,117.0
ORD-05481,CUST-0003,PROD-025,CHAN-1,2025-02-23,1,57.99,0.0,5.99,Completed,63.98
ORD-05482,CUST-0006,PROD-045,CHAN-2,2025-02-23,3,51.0,0.35,0.0,Completed,99.45
ORD-05483,CUST-0769,PROD-003,CHAN-1,2025-02-24,2,70.99,0.0,0.0,Returned,141.98
ORD-05484,CUST-0042,PROD-031,CHAN-5,2025-02-24,2,100.0,0.0,0.0,Completed,200.0
ORD-05485,CUST-1280,PROD-111,CHAN-2,2025-02-24,2,27.99,0.05,4.99,Completed,58.17
ORD-05486,CUST-0141,PROD-150,CHAN-1,2025-02-24,1,7.0,0.0,8.99,Completed,15.99
ORD-05487,CUST-0079,PROD-003,CHAN-2,2025-02-24,1,70.99,0.4,5.99,Completed,48.58
ORD-05488,CUST-0480,PROD-047,CHAN-2,2025-02-24,1,82.0,0.0,0.0,Completed,82.0
ORD-05489,CUST-0234,PROD-099,CHAN-1,2025-02-24,1,17.95,0.4,8.99,Completed,19.76
ORD-05490,CUST-0313,PROD-111,CHAN-2,2025-02-25,1,27.99,0.0,11.99,Completed,39.98
ORD-05491,CUST-1356,PROD-104,CHAN-2,2025-02-25,1,72.99,0.0,11.99,Completed,84.98
ORD-05492,CUST-0952,PROD-035,CHAN-2,2025-02-25,2,102.99,0.2,0.0,Refunded,164.78
ORD-05493,CUST-1465,PROD-032,CHAN-3,2025-02-25,1,89.95,0.05,0.0,Completed,85.45
ORD-05494,CUST-0009,PROD-046,CHAN-2,2025-02-25,1,36.99,0.0,11.99,Completed,48.98
ORD-05495,CUST-0279,PROD-003,CHAN-2,2025-02-25,2,70.99,0.0,0.0,Returned,141.98
ORD-05496,CUST-0888,PROD-023,CHAN-5,2025-02-25,1,58.95,0.15,11.99,Returned,62.1
ORD-05497,CUST-1157,PROD-067,CHAN-5,2025-02-25,2,95.99,0.0,0.0,Completed,191.98
ORD-05498,CUST-0356,PROD-022,CHAN-2,2025-02-26,1,21.0,0.0,4.99,Completed,25.99
ORD-05499,CUST-0585,PROD-019,CHAN-1,2025-02-26,1,35.95,0.0,0.0,Cancelled,0.0
ORD-05500,CUST-1250,PROD-087,CHAN-1,2025-02-26,1,34.99,0.0,11.99,Completed,46.98
ORD-05501,CUST-0002,PROD-001,CHAN-1,2025-02-26,2,50.95,0.0,0.0,Completed,101.9
ORD-05502,CUST-1529,PROD-024,CHAN-2,2025-02-26,2,39.0,0.25,11.99,Completed,70.49
ORD-05503,CUST-1757,PROD-125,CHAN-1,2025-02-26,1,162.99,0.0,0.0,Completed,162.99
ORD-05504,CUST-0003,PROD-057,CHAN-2,2025-02-26,1,32.0,0.0,11.99,Completed,43.99
ORD-05505,CUST-1309,PROD-032,CHAN-5,2025-02-26,1,89.95,0.0,0.0,Completed,89.95
ORD-05506,CUST-0011,PROD-015,CHAN-1,2025-02-26,2,65.0,0.0,0.0,Completed,130.0
ORD-05507,CUST-0003,PROD-084,CHAN-1,2025-02-27,1,17.0,0.0,11.99,Completed,28.99
ORD-05508,CUST-1258,PROD-136,CHAN-1,2025-02-27,4,4.0,0.35,11.99,Completed,22.39
ORD-05509,CUST-0579,PROD-027,CHAN-3,2025-02-27,1,54.0,0.0,11.99,Completed,65.99
ORD-05510,CUST-0069,PROD-065,CHAN-1,2025-02-27,1,30.0,0.0,11.99,Completed,41.99
ORD-05511,CUST-0005,PROD-093,CHAN-2,2025-02-27,1,25.99,0.25,5.99,Completed,25.48
ORD-05512,CUST-1490,PROD-026,CHAN-2,2025-02-27,3,36.95,0.0,0.0,Completed,110.85
ORD-05513,CUST-1256,PROD-040,CHAN-2,2025-02-27,1,106.95,0.0,0.0,Completed,106.95
ORD-05514,CUST-0629,PROD-012,CHAN-1,2025-02-27,1,63.0,0.0,11.99,Completed,74.99
ORD-05515,CUST-0002,PROD-052,CHAN-3,2025-02-27,1,124.0,0.0,0.0,Completed,124.0
ORD-05516,CUST-0034,PROD-033,CHAN-2,2025-02-27,1,63.99,0.0,4.99,Completed,68.98
ORD-05517,CUST-0004,PROD-041,CHAN-3,2025-02-27,1,27.95,0.3,11.99,Returned,31.55
ORD-05518,CUST-0132,PROD-066,CHAN-1,2025-02-27,1,71.95,0.2,8.99,Completed,66.55
ORD-05519,CUST-0385,PROD-136,CHAN-1,2025-02-28,1,4.0,0.0,11.99,Completed,15.99
ORD-05520,CUST-0184,PROD-121,CHAN-1,2025-02-28,1,156.99,0.25,0.0,Completed,117.74
ORD-05521,CUST-1278,PROD-147,CHAN-2,2025-02-28,1,5.95,0.25,8.99,Completed,13.45
ORD-05522,CUST-0198,PROD-020,CHAN-2,2025-02-28,2,25.0,0.0,11.99,Completed,61.99
ORD-05523,CUST-1173,PROD-027,CHAN-2,2025-02-28,3,54.0,0.0,0.0,Completed,162.0
ORD-05524,CUST-1602,PROD-074,CHAN-2,2025-02-28,1,45.95,0.0,11.99,Completed,57.94
ORD-05525,CUST-0030,PROD-004,CHAN-2,2025-02-28,1,47.99,0.0,8.99,Completed,56.98
ORD-05526,CUST-0467,PROD-063,CHAN-2,2025-03-01,1,96.99,0.1,0.0,Completed,87.29
ORD-05527,CUST-0004,PROD-003,CHAN-1,2025-03-01,4,70.99,0.15,0.0,Completed,241.37
ORD-05528,CUST-0127,PROD-014,CHAN-1,2025-03-01,1,19.0,0.0,11.99,Completed,30.99
ORD-05529,CUST-0642,PROD-006,CHAN-4,2025-03-01,2,58.0,0.0,0.0,Completed,116.0
ORD-05530,CUST-0049,PROD-036,CHAN-2,2025-03-01,1,102.99,0.0,0.0,Completed,102.99
ORD-05531,CUST-1166,PROD-003,CHAN-1,2025-03-01,1,70.99,0.0,8.99,Completed,79.98
ORD-05532,CUST-0274,PROD-111,CHAN-1,2025-03-01,1,27.99,0.4,4.99,Returned,21.78
ORD-05533,CUST-0557,PROD-006,CHAN-1,2025-03-02,1,58.0,0.0,8.99,Completed,66.99
ORD-05534,CUST-0044,PROD-021,CHAN-1,2025-03-02,1,39.0,0.3,4.99,Completed,32.29
ORD-05535,CUST-0433,PROD-001,CHAN-4,2025-03-02,1,50.95,0.0,5.99,Completed,56.94
ORD-05536,CUST-0759,PROD-098,CHAN-1,2025-03-02,2,30.99,0.0,5.99,Completed,67.97
ORD-05537,CUST-1223,PROD-010,CHAN-5,2025-03-02,1,32.99,0.0,4.99,Completed,37.98
ORD-05538,CUST-0043,PROD-091,CHAN-1,2025-03-02,1,13.0,0.05,5.99,Completed,18.34
ORD-05539,CUST-1316,PROD-138,CHAN-2,2025-03-02,4,3.99,0.35,4.99,Completed,15.36
ORD-05540,CUST-0198,PROD-009,CHAN-2,2025-03-02,1,60.99,0.0,11.99,Completed,72.98
ORD-05541,CUST-0258,PROD-049,CHAN-1,2025-03-02,1,19.95,0.3,4.99,Completed,18.95
ORD-05542,CUST-1755,PROD-038,CHAN-1,2025-03-02,2,83.99,0.15,0.0,Completed,142.78
ORD-05543,CUST-0121,PROD-100,CHAN-1,2025-03-03,1,38.95,0.0,4.99,Completed,43.94
ORD-05544,CUST-0008,PROD-002,CHAN-2,2025-03-03,1,28.99,0.35,11.99,Completed,30.83
ORD-05545,CUST-1383,PROD-041,CHAN-1,2025-03-03,2,27.95,0.3,4.99,Completed,44.12
ORD-05546,CUST-0572,PROD-096,CHAN-2,2025-03-03,1,22.99,0.0,4.99,Completed,27.98
ORD-05547,CUST-0690,PROD-024,CHAN-2,2025-03-03,3,39.0,0.0,0.0,Completed,117.0
ORD-05548,CUST-0142,PROD-056,CHAN-1,2025-03-03,1,131.0,0.0,0.0,Completed,131.0
ORD-05549,CUST-0252,PROD-054,CHAN-1,2025-03-03,1,109.0,0.35,4.99,Completed,75.84
ORD-05550,CUST-1177,PROD-001,CHAN-1,2025-03-03,2,50.95,0.2,0.0,Completed,81.52
ORD-05551,CUST-1601,PROD-027,CHAN-3,2025-03-03,1,54.0,0.2,5.99,Completed,49.19
ORD-05552,CUST-0045,PROD-107,CHAN-4,2025-03-03,1,53.0,0.0,8.99,Refunded,61.99
ORD-05553,CUST-0004,PROD-003,CHAN-1,2025-03-03,2,70.99,0.0,0.0,Completed,141.98
ORD-05554,CUST-0340,PROD-032,CHAN-2,2025-03-03,2,89.95,0.35,0.0,Completed,116.94
ORD-05555,CUST-0008,PROD-072,CHAN-4,2025-03-03,1,35.95,0.3,4.99,Completed,30.16
ORD-05556,CUST-1244,PROD-073,CHAN-1,2025-03-03,1,24.95,0.0,4.99,Completed,29.94
ORD-05557,CUST-0530,PROD-039,CHAN-2,2025-03-03,1,83.0,0.15,8.99,Completed,79.54
ORD-05558,CUST-0703,PROD-012,CHAN-1,2025-03-03,1,63.0,0.0,11.99,Completed,74.99
ORD-05559,CUST-0694,PROD-003,CHAN-1,2025-03-03,1,70.99,0.4,5.99,Completed,48.58
ORD-05560,CUST-0010,PROD-008,CHAN-2,2025-03-04,2,38.99,0.0,0.0,Completed,77.98
ORD-05561,CUST-0663,PROD-035,CHAN-1,2025-03-04,3,102.99,0.3,0.0,Completed,216.28
ORD-05562,CUST-0025,PROD-067,CHAN-4,2025-03-04,1,95.99,0.0,0.0,Completed,95.99
ORD-05563,CUST-0044,PROD-017,CHAN-1,2025-03-04,1,28.99,0.2,4.99,Completed,28.18
ORD-05564,CUST-0546,PROD-079,CHAN-1,2025-03-04,2,37.99,0.0,0.0,Completed,75.98
ORD-05565,CUST-0891,PROD-005,CHAN-1,2025-03-05,1,30.99,0.0,11.99,Completed,42.98
ORD-05566,CUST-0316,PROD-004,CHAN-1,2025-03-05,2,47.99,0.0,0.0,Completed,95.98
ORD-05567,CUST-0021,PROD-006,CHAN-3,2025-03-05,1,58.0,0.0,4.99,Completed,62.99
ORD-05568,CUST-0527,PROD-035,CHAN-2,2025-03-05,1,102.99,0.0,0.0,Completed,102.99
ORD-05569,CUST-1832,PROD-009,CHAN-1,2025-03-05,1,60.99,0.4,5.99,Completed,42.58
ORD-05570,CUST-0658,PROD-046,CHAN-1,2025-03-05,1,36.99,0.0,4.99,Completed,41.98
ORD-05571,CUST-0028,PROD-018,CHAN-4,2025-03-05,1,83.95,0.35,4.99,Completed,59.56
ORD-05572,CUST-0001,PROD-011,CHAN-1,2025-03-05,2,18.95,0.0,5.99,Completed,43.89
ORD-05573,CUST-0275,PROD-149,CHAN-2,2025-03-05,1,11.99,0.05,5.99,Completed,17.38
ORD-05574,CUST-1118,PROD-074,CHAN-1,2025-03-05,1,45.95,0.0,11.99,Returned,57.94
ORD-05575,CUST-0424,PROD-031,CHAN-1,2025-03-05,1,100.0,0.2,0.0,Completed,80.0
ORD-05576,CUST-0078,PROD-001,CHAN-4,2025-03-05,1,50.95,0.0,11.99,Returned,62.94
ORD-05577,CUST-0743,PROD-049,CHAN-2,2025-03-06,4,19.95,0.0,0.0,Cancelled,0.0
ORD-05578,CUST-0168,PROD-076,CHAN-1,2025-03-06,2,7.99,0.4,8.99,Completed,18.58
ORD-05579,CUST-1326,PROD-122,CHAN-1,2025-03-06,1,178.99,0.25,0.0,Completed,134.24
ORD-05580,CUST-0016,PROD-032,CHAN-2,2025-03-06,1,89.95,0.3,4.99,Completed,67.95
ORD-05581,CUST-0843,PROD-013,CHAN-3,2025-03-06,1,41.95,0.0,4.99,Completed,46.94
ORD-05582,CUST-0149,PROD-058,CHAN-2,2025-03-06,1,86.0,0.0,0.0,Cancelled,0.0
ORD-05583,CUST-1278,PROD-054,CHAN-3,2025-03-06,2,109.0,0.35,0.0,Completed,141.7
ORD-05584,CUST-0405,PROD-124,CHAN-3,2025-03-07,3,180.95,0.1,0.0,Completed,488.56
ORD-05585,CUST-1296,PROD-101,CHAN-2,2025-03-07,1,66.0,0.25,11.99,Completed,61.49
ORD-05586,CUST-1556,PROD-078,CHAN-1,2025-03-07,1,9.99,0.0,5.99,Completed,15.98
ORD-05587,CUST-0733,PROD-035,CHAN-1,2025-03-07,1,102.99,0.0,0.0,Completed,102.99
ORD-05588,CUST-0913,PROD-018,CHAN-2,2025-03-07,2,83.95,0.0,0.0,Completed,167.9
ORD-05589,CUST-0931,PROD-006,CHAN-1,2025-03-08,1,58.0,0.4,11.99,Completed,46.79
ORD-05590,CUST-0900,PROD-005,CHAN-1,2025-03-08,2,30.99,0.0,4.99,Returned,66.97
ORD-05591,CUST-1714,PROD-032,CHAN-1,2025-03-08,1,89.95,0.25,11.99,Completed,79.45
ORD-05592,CUST-0051,PROD-010,CHAN-2,2025-03-08,1,32.99,0.0,8.99,Completed,41.98
ORD-05593,CUST-0013,PROD-119,CHAN-2,2025-03-08,1,123.0,0.0,0.0,Completed,123.0
ORD-05594,CUST-1933,PROD-059,CHAN-4,2025-03-08,1,58.99,0.0,11.99,Completed,70.98
ORD-05595,CUST-0054,PROD-041,CHAN-2,2025-03-08,1,27.95,0.0,11.99,Returned,39.94
ORD-05596,CUST-0772,PROD-001,CHAN-2,2025-03-08,1,50.95,0.35,4.99,Completed,38.11
ORD-05597,CUST-0742,PROD-035,CHAN-5,2025-03-08,1,102.99,0.0,0.0,Completed,102.99
ORD-05598,CUST-1908,PROD-002,CHAN-2,2025-03-09,1,28.99,0.0,4.99,Completed,33.98
ORD-05599,CUST-1184,PROD-093,CHAN-3,2025-03-09,1,25.99,0.0,4.99,Completed,30.98
ORD-05600,CUST-1184,PROD-009,CHAN-1,2025-03-09,1,60.99,0.4,11.99,Returned,48.58
ORD-05601,CUST-0290,PROD-082,CHAN-1,2025-03-09,1,22.0,0.0,5.99,Completed,27.99
ORD-05602,CUST-0626,PROD-146,CHAN-2,2025-03-09,1,8.99,0.25,11.99,Completed,18.73
ORD-05603,CUST-0434,PROD-092,CHAN-5,2025-03-09,1,8.0,0.0,4.99,Completed,12.99
ORD-05604,CUST-0204,PROD-111,CHAN-4,2025-03-09,1,27.99,0.05,4.99,Completed,31.58
ORD-05605,CUST-0469,PROD-094,CHAN-2,2025-03-09,1,24.95,0.35,4.99,Completed,21.21
ORD-05606,CUST-0650,PROD-013,CHAN-1,2025-03-09,5,41.95,0.15,0.0,Completed,178.29
ORD-05607,CUST-0602,PROD-114,CHAN-3,2025-03-10,1,21.0,0.0,4.99,Completed,25.99
ORD-05608,CUST-1256,PROD-014,CHAN-2,2025-03-10,1,19.0,0.15,5.99,Completed,22.14
ORD-05609,CUST-0568,PROD-006,CHAN-1,2025-03-10,1,58.0,0.0,8.99,Completed,66.99
ORD-05610,CUST-0521,PROD-142,CHAN-4,2025-03-10,1,5.0,0.25,8.99,Completed,12.74
ORD-05611,CUST-0095,PROD-001,CHAN-1,2025-03-10,2,50.95,0.4,8.99,Completed,70.13
ORD-05612,CUST-1579,PROD-010,CHAN-1,2025-03-10,1,32.99,0.25,8.99,Returned,33.73
ORD-05613,CUST-0133,PROD-097,CHAN-2,2025-03-10,2,6.0,0.1,4.99,Completed,15.79
ORD-05614,CUST-0479,PROD-012,CHAN-1,2025-03-10,1,63.0,0.0,8.99,Completed,71.99
ORD-05615,CUST-1032,PROD-107,CHAN-2,2025-03-10,1,53.0,0.0,5.99,Completed,58.99
ORD-05616,CUST-0968,PROD-001,CHAN-1,2025-03-11,1,50.95,0.4,4.99,Completed,35.56
ORD-05617,CUST-0285,PROD-100,CHAN-2,2025-03-11,1,38.95,0.0,11.99,Completed,50.94
ORD-05618,CUST-0047,PROD-014,CHAN-1,2025-03-11,1,19.0,0.0,8.99,Completed,27.99
ORD-05619,CUST-0859,PROD-010,CHAN-3,2025-03-11,1,32.99,0.0,5.99,Completed,38.98
ORD-05620,CUST-0109,PROD-027,CHAN-2,2025-03-11,1,54.0,0.0,11.99,Completed,65.99
ORD-05621,CUST-0001,PROD-128,CHAN-1,2025-03-11,3,5.95,0.0,5.99,Completed,23.84
ORD-05622,CUST-0002,PROD-089,CHAN-2,2025-03-11,1,5.99,0.2,5.99,Completed,10.78
ORD-05623,CUST-0005,PROD-010,CHAN-2,2025-03-12,2,32.99,0.05,4.99,Completed,67.67
ORD-05624,CUST-0373,PROD-020,CHAN-1,2025-03-12,1,25.0,0.0,11.99,Completed,36.99
ORD-05625,CUST-0077,PROD-002,CHAN-2,2025-03-12,1,28.99,0.0,4.99,Completed,33.98
ORD-05626,CUST-0001,PROD-003,CHAN-2,2025-03-12,1,70.99,0.35,11.99,Completed,58.13
ORD-05627,CUST-1359,PROD-016,CHAN-1,2025-03-12,2,25.0,0.0,0.0,Cancelled,0.0
ORD-05628,CUST-0365,PROD-016,CHAN-1,2025-03-12,1,25.0,0.2,11.99,Completed,31.99
ORD-05629,CUST-0670,PROD-021,CHAN-2,2025-03-12,1,39.0,0.0,5.99,Completed,44.99
ORD-05630,CUST-0640,PROD-094,CHAN-2,2025-03-12,1,24.95,0.0,11.99,Completed,36.94
ORD-05631,CUST-0173,PROD-004,CHAN-2,2025-03-13,2,47.99,0.0,0.0,Cancelled,0.0
ORD-05632,CUST-0058,PROD-111,CHAN-2,2025-03-13,1,27.99,0.0,0.0,Cancelled,0.0
ORD-05633,CUST-0001,PROD-023,CHAN-2,2025-03-13,1,58.95,0.2,5.99,Completed,53.15
ORD-05634,CUST-0261,PROD-148,CHAN-2,2025-03-13,1,15.0,0.0,0.0,Cancelled,0.0
ORD-05635,CUST-0380,PROD-001,CHAN-4,2025-03-13,3,50.95,0.0,0.0,Completed,152.85
ORD-05636,CUST-0723,PROD-003,CHAN-1,2025-03-13,1,70.99,0.05,11.99,Completed,79.43
ORD-05637,CUST-0356,PROD-008,CHAN-2,2025-03-14,1,38.99,0.2,11.99,Completed,43.18
ORD-05638,CUST-0001,PROD-083,CHAN-1,2025-03-14,2,25.99,0.0,11.99,Completed,63.97
ORD-05639,CUST-0137,PROD-019,CHAN-1,2025-03-14,4,35.95,0.0,0.0,Completed,143.8
ORD-05640,CUST-0544,PROD-028,CHAN-1,2025-03-14,1,109.0,0.05,0.0,Completed,103.55
ORD-05641,CUST-0079,PROD-147,CHAN-4,2025-03-14,2,5.95,0.25,11.99,Completed,20.91
ORD-05642,CUST-1848,PROD-003,CHAN-1,2025-03-14,1,70.99,0.0,4.99,Completed,75.98
ORD-05643,CUST-0005,PROD-142,CHAN-1,2025-03-14,2,5.0,0.0,4.99,Completed,14.99
ORD-05644,CUST-0988,PROD-023,CHAN-1,2025-03-14,1,58.95,0.25,8.99,Completed,53.2
ORD-05645,CUST-0038,PROD-037,CHAN-2,2025-03-14,1,60.95,0.15,5.99,Completed,57.8
ORD-05646,CUST-1001,PROD-023,CHAN-1,2025-03-14,2,58.95,0.15,0.0,Refunded,100.22
ORD-05647,CUST-0117,PROD-014,CHAN-2,2025-03-14,3,19.0,0.35,4.99,Completed,42.04
ORD-05648,CUST-1575,PROD-004,CHAN-2,2025-03-14,1,47.99,0.25,4.99,Returned,40.98
ORD-05649,CUST-1797,PROD-009,CHAN-1,2025-03-15,2,60.99,0.0,0.0,Completed,121.98
ORD-05650,CUST-1832,PROD-073,CHAN-1,2025-03-15,1,24.95,0.0,8.99,Completed,33.94
ORD-05651,CUST-1162,PROD-050,CHAN-1,2025-03-15,1,40.0,0.0,11.99,Completed,51.99
ORD-05652,CUST-1352,PROD-042,CHAN-2,2025-03-15,1,17.0,0.0,4.99,Completed,21.99
ORD-05653,CUST-0379,PROD-144,CHAN-1,2025-03-15,1,17.95,0.3,8.99,Completed,21.55
ORD-05654,CUST-0026,PROD-004,CHAN-2,2025-03-15,2,47.99,0.0,0.0,Completed,95.98
ORD-05655,CUST-0684,PROD-005,CHAN-1,2025-03-15,3,30.99,0.4,8.99,Returned,64.77
ORD-05656,CUST-0083,PROD-100,CHAN-1,2025-03-16,3,38.95,0.15,0.0,Completed,99.32
ORD-05657,CUST-1573,PROD-001,CHAN-2,2025-03-16,1,50.95,0.3,8.99,Completed,44.66
ORD-05658,CUST-0042,PROD-033,CHAN-2,2025-03-16,1,63.99,0.1,4.99,Completed,62.58
ORD-05659,CUST-0463,PROD-006,CHAN-1,2025-03-16,1,58.0,0.1,5.99,Completed,58.19
ORD-05660,CUST-0353,PROD-071,CHAN-2,2025-03-16,2,54.99,0.0,0.0,Completed,109.98
ORD-05661,CUST-0261,PROD-001,CHAN-2,2025-03-16,1,50.95,0.0,8.99,Completed,59.94
ORD-05662,CUST-0360,PROD-071,CHAN-1,2025-03-16,1,54.99,0.0,11.99,Completed,66.98
ORD-05663,CUST-0674,PROD-011,CHAN-2,2025-03-16,1,18.95,0.0,11.99,Completed,30.94
ORD-05664,CUST-0287,PROD-054,CHAN-1,2025-03-16,4,109.0,0.0,0.0,Completed,436.0
